class,year,month,day
2.226,1856,2,1
4.372,1856,3,1
7.750999999999999,1856,4,1
10.53,1856,5,1
13.495999999999999,1856,6,1
14.019,1856,7,1
13.021,1856,8,1
10.948,1856,9,1
8.087,1856,10,1
5.36,1856,11,1
3.381,1856,12,1
1.821,1857,1,1
2.481,1857,2,1
4.312,1857,3,1
6.826999999999999,1857,4,1
9.885,1857,5,1
12.610999999999999,1857,6,1
13.953,1857,7,1
13.203,1857,8,1
11.056,1857,9,1
8.198,1857,10,1
5.2360000000000015,1857,11,1
3.515,1857,12,1
2.739,1858,1,1
2.2840000000000003,1858,2,1
4.834,1858,3,1
8.25,1858,4,1
10.850999999999999,1858,5,1
12.956,1858,6,1
13.677,1858,7,1
13.22,1858,8,1
11.148,1858,9,1
8.809999999999997,1858,10,1
5.99,1858,11,1
2.444,1858,12,1
2.015,1859,1,1
2.611,1859,2,1
5.023,1859,3,1
8.542,1859,4,1
11.456,1859,5,1
13.142,1859,6,1
13.827,1859,7,1
13.217,1859,8,1
11.079999999999998,1859,9,1
8.834,1859,10,1
5.912000000000001,1859,11,1
3.365,1859,12,1
2.077,1860,1,1
2.632,1860,2,1
3.494,1860,3,1
7.76,1860,4,1
11.062,1860,5,1
13.271999999999998,1860,6,1
14.203,1860,7,1
13.765,1860,8,1
11.892,1860,9,1
8.712,1860,10,1
5.027,1860,11,1
1.634,1860,12,1
0.4040000000000004,1861,1,1
2.137,1861,2,1
4.489,1861,3,1
7.486999999999999,1861,4,1
10.515999999999998,1861,5,1
13.017,1861,6,1
13.967,1861,7,1
13.656,1861,8,1
11.409,1861,9,1
8.475,1861,10,1
5.707000000000002,1861,11,1
2.894,1861,12,1
0.685,1862,1,1
1.7690000000000001,1862,2,1
4.485,1862,3,1
7.322999999999999,1862,4,1
10.739,1862,5,1
12.86,1862,6,1
13.928,1862,7,1
13.188,1862,8,1
11.027999999999999,1862,9,1
8.283,1862,10,1
4.792,1862,11,1
1.6230000000000002,1862,12,1
3.0340000000000003,1863,1,1
3.253,1863,2,1
4.682,1863,3,1
7.930999999999999,1863,4,1
11.081,1863,5,1
12.794,1863,6,1
13.765,1863,7,1
13.294,1863,8,1
11.23,1863,9,1
8.235,1863,10,1
5.392,1863,11,1
2.651,1863,12,1
1.551,1864,1,1
2.506,1864,2,1
4.651,1864,3,1
7.515,1864,4,1
10.956,1864,5,1
13.365,1864,6,1
14.162,1864,7,1
13.434,1864,8,1
11.37,1864,9,1
8.795,1864,10,1
5.232,1864,11,1
2.266,1864,12,1
2.975,1865,1,1
2.152,1865,2,1
4.039,1865,3,1
7.313999999999999,1865,4,1
10.917,1865,5,1
13.214,1865,6,1
14.22,1865,7,1
13.58,1865,8,1
11.797,1865,9,1
9.136,1865,10,1
6.144,1865,11,1
2.6460000000000004,1865,12,1
2.932,1866,1,1
2.274,1866,2,1
4.421,1866,3,1
7.914,1866,4,1
10.898,1866,5,1
12.853,1866,6,1
14.602,1866,7,1
13.532,1866,8,1
11.527,1866,9,1
8.506,1866,10,1
5.8950000000000005,1866,11,1
4.152,1866,12,1
2.482,1867,1,1
2.6639999999999997,1867,2,1
4.4540000000000015,1867,3,1
8.258,1867,4,1
10.495,1867,5,1
13.302999999999999,1867,6,1
14.223,1867,7,1
13.505999999999998,1867,8,1
11.763,1867,9,1
9.212,1867,10,1
6.939,1867,11,1
3.937,1867,12,1
1.834,1868,1,1
2.039,1868,2,1
4.538,1868,3,1
8.183,1868,4,1
11.308,1868,5,1
13.162,1868,6,1
14.514,1868,7,1
13.744000000000002,1868,8,1
11.669,1868,9,1
9.448,1868,10,1
5.192,1868,11,1
3.344,1868,12,1
2.115,1869,1,1
3.864,1869,2,1
4.3740000000000006,1869,3,1
7.9209999999999985,1869,4,1
11.295,1869,5,1
13.537,1869,6,1
14.337,1869,7,1
14.01,1869,8,1
12.247,1869,9,1
9.006,1869,10,1
5.773,1869,11,1
2.7060000000000004,1869,12,1
2.082,1870,1,1
2.1340000000000003,1870,2,1
4.6560000000000015,1870,3,1
7.879,1870,4,1
11.339,1870,5,1
13.652999999999999,1870,6,1
14.599,1870,7,1
13.484000000000002,1870,8,1
11.952,1870,9,1
8.809999999999997,1870,10,1
5.6,1870,11,1
2.228,1870,12,1
1.4469999999999998,1871,1,1
1.736,1871,2,1
4.6850000000000005,1871,3,1
8.34,1871,4,1
10.787999999999998,1871,5,1
13.08,1871,6,1
14.29,1871,7,1
13.932,1871,8,1
11.710999999999999,1871,9,1
9.096,1871,10,1
5.113,1871,11,1
3.1630000000000003,1871,12,1
1.652,1872,1,1
2.35,1872,2,1
4.922,1872,3,1
7.845999999999999,1872,4,1
11.198,1872,5,1
13.055,1872,6,1
14.285,1872,7,1
13.821,1872,8,1
11.957999999999998,1872,9,1
9.24,1872,10,1
5.372000000000001,1872,11,1
2.627,1872,12,1
2.013,1873,1,1
3.195,1873,2,1
4.704,1873,3,1
7.4620000000000015,1873,4,1
11.005999999999998,1873,5,1
13.405,1873,6,1
14.287,1873,7,1
13.755,1873,8,1
11.486999999999998,1873,9,1
9.234,1873,10,1
5.819,1873,11,1
3.846,1873,12,1
2.685,1874,1,1
3.069,1874,2,1
4.221,1874,3,1
8.231,1874,4,1
11.306,1874,5,1
13.306,1874,6,1
14.122,1874,7,1
13.815,1874,8,1
12.110999999999999,1874,9,1
9.12,1874,10,1
5.809,1874,11,1
3.407,1874,12,1
1.5330000000000001,1875,1,1
2.259,1875,2,1
4.256,1875,3,1
7.635999999999999,1875,4,1
10.745999999999999,1875,5,1
13.157,1875,6,1
14.144,1875,7,1
13.401,1875,8,1
11.319,1875,9,1
8.584999999999999,1875,10,1
4.614,1875,11,1
2.665,1875,12,1
1.8559999999999999,1876,1,1
2.617,1876,2,1
4.748,1876,3,1
8.199,1876,4,1
10.69,1876,5,1
13.130999999999998,1876,6,1
14.319,1876,7,1
13.481,1876,8,1
11.687,1876,9,1
8.946,1876,10,1
5.093,1876,11,1
2.194,1876,12,1
2.286,1877,1,1
2.928,1877,2,1
5.2970000000000015,1877,3,1
8.039,1877,4,1
11.056,1877,5,1
13.384,1877,6,1
14.642,1877,7,1
14.151,1877,8,1
12.075,1877,9,1
9.273,1877,10,1
6.348,1877,11,1
2.9960000000000004,1877,12,1
2.0170000000000003,1878,1,1
3.728,1878,2,1
6.6080000000000005,1878,3,1
8.899,1878,4,1
11.017,1878,5,1
13.796,1878,6,1
14.742,1878,7,1
14.094,1878,8,1
12.093,1878,9,1
9.173,1878,10,1
6.4460000000000015,1878,11,1
3.344,1878,12,1
2.303,1879,1,1
2.737,1879,2,1
4.924,1879,3,1
7.767999999999999,1879,4,1
10.802999999999999,1879,5,1
13.23,1879,6,1
14.238,1879,7,1
13.245,1879,8,1
11.449000000000002,1879,9,1
9.229,1879,10,1
5.526,1879,11,1
2.5380000000000003,1879,12,1
1.755,1880,1,1
2.052,1880,2,1
4.63,1880,3,1
7.5589999999999975,1880,4,1
11.095999999999998,1880,5,1
13.327,1880,6,1
14.140999999999998,1880,7,1
13.807,1880,8,1
11.386,1880,9,1
8.673,1880,10,1
5.893,1880,11,1
3.1060000000000003,1880,12,1
2.4610000000000003,1881,1,1
2.6260000000000003,1881,2,1
5.01,1881,3,1
8.322999999999999,1881,4,1
11.165,1881,5,1
12.745,1881,6,1
14.203,1881,7,1
13.71,1881,8,1
11.689,1881,9,1
8.850999999999997,1881,10,1
5.272,1881,11,1
3.196,1881,12,1
2.99,1882,1,1
3.2310000000000003,1882,2,1
5.04,1882,3,1
7.690999999999999,1882,4,1
10.888,1882,5,1
12.805,1882,6,1
13.747,1882,7,1
13.703,1882,8,1
11.735999999999999,1882,9,1
8.445,1882,10,1
5.066,1882,11,1
2.205,1882,12,1
1.4600000000000002,1883,1,1
1.8559999999999999,1883,2,1
4.9289999999999985,1883,3,1
7.690999999999999,1883,4,1
10.832,1883,5,1
13.302,1883,6,1
14.011,1883,7,1
13.224,1883,8,1
11.343,1883,9,1
8.908999999999997,1883,10,1
4.905,1883,11,1
3.261,1883,12,1
2.12,1884,1,1
2.474,1884,2,1
3.892,1884,3,1
7.185999999999999,1884,4,1
10.198,1884,5,1
12.527,1884,6,1
13.622,1884,7,1
13.257,1884,8,1
11.235,1884,9,1
8.581,1884,10,1
5.164,1884,11,1
3.028,1884,12,1
1.003,1885,1,1
2.2430000000000003,1885,2,1
4.622,1885,3,1
7.3359999999999985,1885,4,1
10.567,1885,5,1
12.716,1885,6,1
13.972,1885,7,1
13.350999999999999,1885,8,1
11.435,1885,9,1
8.722000000000001,1885,10,1
5.425,1885,11,1
3.644,1885,12,1
1.436,1886,1,1
1.7930000000000001,1886,2,1
4.2620000000000005,1886,3,1
7.909,1886,4,1
10.784,1886,5,1
12.789,1886,6,1
14.226,1886,7,1
13.323,1886,8,1
11.6,1886,9,1
8.604,1886,10,1
5.226,1886,11,1
3.502,1886,12,1
0.8240000000000001,1887,1,1
2.0540000000000003,1887,2,1
4.552,1887,3,1
7.789,1887,4,1
10.84,1887,5,1
12.89,1887,6,1
14.021,1887,7,1
13.097,1887,8,1
11.707,1887,9,1
8.738,1887,10,1
5.5920000000000005,1887,11,1
2.875,1887,12,1
1.7080000000000002,1888,1,1
2.039,1888,2,1
4.3,1888,3,1
7.845,1888,4,1
10.62,1888,5,1
12.921,1888,6,1
14.242,1888,7,1
13.511,1888,8,1
11.685,1888,9,1
9.201,1888,10,1
5.792000000000002,1888,11,1
3.222,1888,12,1
1.7619999999999998,1889,1,1
3.409,1889,2,1
5.299,1889,3,1
8.588999999999999,1889,4,1
11.242,1889,5,1
13.288,1889,6,1
14.225,1889,7,1
13.504,1889,8,1
11.547,1889,9,1
8.865,1889,10,1
4.9990000000000006,1889,11,1
3.0989999999999998,1889,12,1
1.836,1890,1,1
2.516,1890,2,1
4.21,1890,3,1
7.738999999999999,1890,4,1
10.464,1890,5,1
12.872,1890,6,1
14.034,1890,7,1
13.265999999999998,1890,8,1
11.546,1890,9,1
9.177999999999999,1890,10,1
5.03,1890,11,1
2.969,1890,12,1
1.6780000000000002,1891,1,1
1.88,1891,2,1
4.755,1891,3,1
7.6179999999999986,1891,4,1
10.785,1891,5,1
12.888,1891,6,1
13.93,1891,7,1
13.496,1891,8,1
11.763,1891,9,1
8.722000000000001,1891,10,1
5.115,1891,11,1
3.602,1891,12,1
2.018,1892,1,1
2.805,1892,2,1
4.362,1892,3,1
7.5619999999999985,1892,4,1
10.622,1892,5,1
13.263,1892,6,1
13.89,1892,7,1
13.42,1892,8,1
11.764,1892,9,1
9.29,1892,10,1
4.859,1892,11,1
2.935,1892,12,1
0.5,1893,1,1
1.654,1893,2,1
4.979,1893,3,1
7.994,1893,4,1
10.747,1893,5,1
13.050999999999998,1893,6,1
14.318,1893,7,1
13.454,1893,8,1
11.767,1893,9,1
9.16,1893,10,1
5.902,1893,11,1
3.155,1893,12,1
1.6909999999999998,1894,1,1
2.923,1894,2,1
5.118,1894,3,1
7.6629999999999985,1894,4,1
10.944,1894,5,1
12.857999999999999,1894,6,1
14.004,1894,7,1
13.488,1894,8,1
11.579999999999998,1894,9,1
9.125,1894,10,1
5.405,1894,11,1
3.133,1894,12,1
1.2950000000000002,1895,1,1
2.0,1895,2,1
4.689,1895,3,1
8.247,1895,4,1
10.867,1895,5,1
13.058,1895,6,1
14.053,1895,7,1
13.489,1895,8,1
11.743,1895,9,1
9.117,1895,10,1
5.744,1895,11,1
3.4619999999999997,1895,12,1
2.291,1896,1,1
2.707,1896,2,1
4.279,1896,3,1
7.329999999999999,1896,4,1
10.892999999999999,1896,5,1
13.303999999999998,1896,6,1
14.233,1896,7,1
13.624,1896,8,1
11.824000000000002,1896,9,1
9.416,1896,10,1
5.3660000000000005,1896,11,1
3.312,1896,12,1
1.893,1897,1,1
2.4290000000000003,1897,2,1
4.345,1897,3,1
8.277999999999999,1897,4,1
11.377,1897,5,1
13.319,1897,6,1
14.31,1897,7,1
13.668,1897,8,1
11.925,1897,9,1
9.197,1897,10,1
5.6080000000000005,1897,11,1
3.1710000000000003,1897,12,1
2.737,1898,1,1
2.354,1898,2,1
3.7510000000000003,1898,3,1
7.906999999999999,1898,4,1
10.835,1898,5,1
13.395,1898,6,1
14.138,1898,7,1
13.579,1898,8,1
11.752999999999998,1898,9,1
8.828,1898,10,1
5.452000000000001,1898,11,1
3.407,1898,12,1
2.515,1899,1,1
2.38,1899,2,1
4.618,1899,3,1
8.280999999999999,1899,4,1
11.023,1899,5,1
12.856,1899,6,1
14.159,1899,7,1
13.777,1899,8,1
12.127999999999998,1899,9,1
9.408999999999999,1899,10,1
6.605,1899,11,1
3.005,1899,12,1
1.461,1900,1,1
3.0980000000000003,1900,2,1
5.492000000000001,1900,3,1
8.222999999999999,1900,4,1
11.385,1900,5,1
13.293,1900,6,1
14.171,1900,7,1
13.816,1900,8,1
11.955,1900,9,1
9.666,1900,10,1
5.8039999999999985,1900,11,1
3.655,1900,12,1
2.1910000000000003,1901,1,1
3.092,1901,2,1
5.671,1901,3,1
8.522,1901,4,1
11.177999999999999,1901,5,1
13.423,1901,6,1
14.339,1901,7,1
13.789,1901,8,1
11.984000000000002,1901,9,1
9.003,1901,10,1
5.976,1901,11,1
3.335,1901,12,1
2.684,1902,1,1
3.606,1902,2,1
4.883,1902,3,1
7.955999999999999,1902,4,1
10.892999999999999,1902,5,1
13.214,1902,6,1
14.231,1902,7,1
13.599,1902,8,1
11.799,1902,9,1
8.801,1902,10,1
5.274,1902,11,1
2.713,1902,12,1
2.5140000000000002,1903,1,1
3.555,1903,2,1
4.93,1903,3,1
7.831999999999999,1903,4,1
10.794,1903,5,1
12.886,1903,6,1
13.992,1903,7,1
13.412,1903,8,1
11.501,1903,9,1
8.812000000000003,1903,10,1
5.516,1903,11,1
2.898,1903,12,1
1.6369999999999998,1904,1,1
2.297,1904,2,1
4.506,1904,3,1
7.6839999999999975,1904,4,1
10.84,1904,5,1
13.014,1904,6,1
13.836,1904,7,1
13.459,1904,8,1
11.380999999999998,1904,9,1
8.833,1904,10,1
6.23,1904,11,1
3.3739999999999997,1904,12,1
2.254,1905,1,1
1.9269999999999998,1905,2,1
4.635,1905,3,1
7.754999999999999,1905,4,1
10.982,1905,5,1
13.112,1905,6,1
14.077,1905,7,1
13.578,1905,8,1
11.803999999999998,1905,9,1
9.041,1905,10,1
6.183,1905,11,1
3.354,1905,12,1
2.068,1906,1,1
2.301,1906,2,1
4.8660000000000005,1906,3,1
8.626,1906,4,1
11.239999999999998,1906,5,1
13.334,1906,6,1
14.122,1906,7,1
13.691,1906,8,1
11.771999999999998,1906,9,1
9.267,1906,10,1
5.501,1906,11,1
3.761,1906,12,1
1.798,1907,1,1
2.117,1907,2,1
4.575,1907,3,1
7.579,1907,4,1
10.375,1907,5,1
12.729,1907,6,1
13.769,1907,7,1
13.362,1907,8,1
11.665,1907,9,1
9.234,1907,10,1
5.207000000000002,1907,11,1
2.9560000000000004,1907,12,1
2.3040000000000003,1908,1,1
2.769,1908,2,1
4.136,1908,3,1
7.831999999999999,1908,4,1
11.140999999999998,1908,5,1
13.293,1908,6,1
14.197000000000001,1908,7,1
13.376,1908,8,1
11.977,1908,9,1
8.865,1908,10,1
5.272,1908,11,1
3.071,1908,12,1
1.395,1909,1,1
2.7060000000000004,1909,2,1
4.589,1909,3,1
7.534,1909,4,1
10.610999999999999,1909,5,1
12.962,1909,6,1
14.06,1909,7,1
13.752,1909,8,1
11.879,1909,9,1
9.192,1909,10,1
6.2360000000000015,1909,11,1
3.2230000000000003,1909,12,1
2.333,1910,1,1
2.779,1910,2,1
4.606,1910,3,1
8.104999999999999,1910,4,1
11.005,1910,5,1
13.151,1910,6,1
14.279000000000002,1910,7,1
13.677,1910,8,1
11.732999999999999,1910,9,1
9.006,1910,10,1
5.318,1910,11,1
2.684,1910,12,1
1.66,1911,1,1
2.4530000000000003,1911,2,1
4.347,1911,3,1
7.9899999999999975,1911,4,1
10.829,1911,5,1
13.009,1911,6,1
14.082,1911,7,1
13.499,1911,8,1
11.638,1911,9,1
9.263,1911,10,1
5.964,1911,11,1
3.39,1911,12,1
2.402,1912,1,1
3.354,1912,2,1
4.356,1912,3,1
8.229,1912,4,1
11.254,1912,5,1
13.435,1912,6,1
13.723,1912,7,1
13.053,1912,8,1
11.222,1912,9,1
8.366999999999999,1912,10,1
5.521,1912,11,1
3.069,1912,12,1
2.083,1913,1,1
2.376,1913,2,1
4.517,1913,3,1
8.023,1913,4,1
10.745,1913,5,1
13.005,1913,6,1
14.137,1913,7,1
13.724,1913,8,1
11.759,1913,9,1
9.077,1913,10,1
6.024,1913,11,1
4.103,1913,12,1
3.3760000000000003,1914,1,1
3.2,1914,2,1
4.942,1914,3,1
8.097999999999999,1914,4,1
11.284999999999998,1914,5,1
13.495999999999999,1914,6,1
14.298,1914,7,1
13.73,1914,8,1
11.915,1914,9,1
9.387,1914,10,1
5.759,1914,11,1
3.6,1914,12,1
2.299,1915,1,1
3.265,1915,2,1
5.143,1915,3,1
8.705,1915,4,1
11.493,1915,5,1
13.3,1915,6,1
14.443,1915,7,1
13.77,1915,8,1
11.867,1915,9,1
8.984,1915,10,1
6.216,1915,11,1
3.633,1915,12,1
2.616,1916,1,1
2.957,1916,2,1
4.846,1916,3,1
8.046999999999999,1916,4,1
10.972,1916,5,1
12.942,1916,6,1
14.052,1916,7,1
13.58,1916,8,1
11.725999999999999,1916,9,1
9.052999999999999,1916,10,1
5.596,1916,11,1
2.316,1916,12,1
2.133,1917,1,1
2.36,1917,2,1
4.488,1917,3,1
7.854999999999999,1917,4,1
10.443,1917,5,1
12.915,1917,6,1
14.259,1917,7,1
13.470999999999998,1917,8,1
11.745,1917,9,1
8.544,1917,10,1
5.82,1917,11,1
2.247,1917,12,1
1.9340000000000002,1918,1,1
2.455,1918,2,1
4.811,1918,3,1
7.643999999999999,1918,4,1
10.54,1918,5,1
12.908,1918,6,1
14.002,1918,7,1
13.431,1918,8,1
11.880999999999998,1918,9,1
9.433,1918,10,1
5.683,1918,11,1
2.8480000000000003,1918,12,1
2.184,1919,1,1
2.852,1919,2,1
4.743,1919,3,1
8.487,1919,4,1
10.969,1919,5,1
13.228,1919,6,1
14.274000000000001,1919,7,1
13.786,1919,8,1
11.989999999999998,1919,9,1
9.361,1919,10,1
5.489,1919,11,1
3.2239999999999998,1919,12,1
2.841,1920,1,1
2.755,1920,2,1
5.227,1920,3,1
8.293,1920,4,1
11.130999999999998,1920,5,1
13.105,1920,6,1
14.245,1920,7,1
13.698,1920,8,1
11.794,1920,9,1
9.021,1920,10,1
5.566,1920,11,1
2.629,1920,12,1
2.98,1921,1,1
3.125,1921,2,1
5.081,1921,3,1
8.324,1921,4,1
11.245,1921,5,1
13.44,1921,6,1
14.436,1921,7,1
13.561,1921,8,1
11.869000000000002,1921,9,1
9.264,1921,10,1
5.864,1921,11,1
3.663,1921,12,1
2.15,1922,1,1
2.376,1922,2,1
5.1560000000000015,1922,3,1
8.379999999999999,1922,4,1
11.097,1922,5,1
13.331,1922,6,1
14.278,1922,7,1
13.584,1922,8,1
11.775,1922,9,1
9.056,1922,10,1
6.046,1922,11,1
3.667,1922,12,1
2.487,1923,1,1
2.563,1923,2,1
4.8660000000000005,1923,3,1
7.749,1923,4,1
10.848999999999998,1923,5,1
13.296,1923,6,1
13.984000000000002,1923,7,1
13.611,1923,8,1
11.883,1923,9,1
9.52,1923,10,1
6.377999999999999,1923,11,1
3.88,1923,12,1
2.339,1924,1,1
2.888,1924,2,1
5.352,1924,3,1
7.97,1924,4,1
11.187999999999999,1924,5,1
13.342,1924,6,1
14.304,1924,7,1
13.654000000000002,1924,8,1
11.957,1924,9,1
9.203,1924,10,1
6.4,1924,11,1
3.485,1924,12,1
2.2680000000000002,1925,1,1
2.701,1925,2,1
5.126,1925,3,1
8.442,1925,4,1
11.039,1925,5,1
13.089,1925,6,1
14.066,1925,7,1
13.769,1925,8,1
11.979,1925,9,1
9.196,1925,10,1
6.34,1925,11,1
4.398,1925,12,1
3.4530000000000003,1926,1,1
3.717,1926,2,1
5.831,1926,3,1
8.193,1926,4,1
10.931,1926,5,1
13.285,1926,6,1
14.168,1926,7,1
13.877,1926,8,1
12.075,1926,9,1
9.55,1926,10,1
6.3,1926,11,1
3.366,1926,12,1
2.372,1927,1,1
3.039,1927,2,1
4.668,1927,3,1
8.035,1927,4,1
11.104,1927,5,1
13.271999999999998,1927,6,1
14.323,1927,7,1
13.698,1927,8,1
12.254,1927,9,1
9.887,1927,10,1
6.346,1927,11,1
3.267,1927,12,1
3.0460000000000003,1928,1,1
3.333,1928,2,1
4.959,1928,3,1
8.244,1928,4,1
11.169,1928,5,1
13.113,1928,6,1
14.31,1928,7,1
13.687,1928,8,1
12.03,1928,9,1
9.486,1928,10,1
6.336,1928,11,1
3.873,1928,12,1
2.0540000000000003,1929,1,1
2.1719999999999997,1929,2,1
5.099,1929,3,1
8.094,1929,4,1
10.915,1929,5,1
12.927999999999999,1929,6,1
13.957,1929,7,1
13.68,1929,8,1
11.807,1929,9,1
9.46,1929,10,1
6.1720000000000015,1929,11,1
2.571,1929,12,1
2.401,1930,1,1
3.152,1930,2,1
5.483,1930,3,1
8.181999999999999,1930,4,1
11.105,1930,5,1
13.347,1930,6,1
14.465,1930,7,1
13.927999999999999,1930,8,1
11.874,1930,9,1
9.261,1930,10,1
6.574,1930,11,1
3.831,1930,12,1
2.761,1931,1,1
2.708,1931,2,1
5.22,1931,3,1
8.163,1931,4,1
11.02,1931,5,1
13.573,1931,6,1
14.576,1931,7,1
14.12,1931,8,1
12.283,1931,9,1
9.937,1931,10,1
6.2429999999999986,1931,11,1
4.027,1931,12,1
3.604,1932,1,1
2.989,1932,2,1
4.94,1932,3,1
8.769,1932,4,1
11.239,1932,5,1
13.383,1932,6,1
14.372,1932,7,1
13.74,1932,8,1
12.31,1932,9,1
9.682,1932,10,1
5.908,1932,11,1
3.5269999999999997,1932,12,1
2.169,1933,1,1
2.657,1933,2,1
4.869,1933,3,1
8.125,1933,4,1
11.047,1933,5,1
13.11,1933,6,1
14.236,1933,7,1
13.76,1933,8,1
11.854,1933,9,1
9.238,1933,10,1
5.89,1933,11,1
3.104,1933,12,1
2.476,1934,1,1
3.699,1934,2,1
4.8180000000000005,1934,3,1
8.016,1934,4,1
11.478,1934,5,1
13.402,1934,6,1
14.343,1934,7,1
13.778,1934,8,1
11.727,1934,9,1
9.421,1934,10,1
6.397,1934,11,1
3.985,1934,12,1
2.1750000000000003,1935,1,1
4.125,1935,2,1
5.399,1935,3,1
7.770999999999999,1935,4,1
10.905999999999999,1935,5,1
13.325999999999999,1935,6,1
14.331,1935,7,1
13.775,1935,8,1
11.999,1935,9,1
9.516,1935,10,1
5.443,1935,11,1
3.423,1935,12,1
2.249,1936,1,1
2.506,1936,2,1
5.0310000000000015,1936,3,1
8.126999999999999,1936,4,1
11.251,1936,5,1
13.363,1936,6,1
14.629,1936,7,1
13.86,1936,8,1
12.020999999999999,1936,9,1
9.457,1936,10,1
6.2330000000000005,1936,11,1
3.921,1936,12,1
2.4530000000000003,1937,1,1
3.553,1937,2,1
4.851,1937,3,1
8.139999999999999,1937,4,1
11.422,1937,5,1
13.603,1937,6,1
14.375,1937,7,1
14.007,1937,8,1
12.412999999999998,1937,9,1
9.729,1937,10,1
6.356,1937,11,1
3.478,1937,12,1
2.91,1938,1,1
3.417,1938,2,1
5.651,1938,3,1
8.913,1938,4,1
11.456,1938,5,1
13.321,1938,6,1
14.482,1938,7,1
13.963,1938,8,1
12.427,1938,9,1
9.783999999999999,1938,10,1
6.53,1938,11,1
3.51,1938,12,1
2.932,1939,1,1
3.2319999999999998,1939,2,1
4.926,1939,3,1
8.328,1939,4,1
11.524,1939,5,1
13.530999999999999,1939,6,1
14.395,1939,7,1
13.932,1939,8,1
11.957999999999998,1939,9,1
9.218,1939,10,1
6.189,1939,11,1
4.959,1939,12,1
2.335,1940,1,1
3.423,1940,2,1
5.424,1940,3,1
8.756,1940,4,1
11.338,1940,5,1
13.583,1940,6,1
14.571,1940,7,1
13.811,1940,8,1
12.267999999999999,1940,9,1
9.457,1940,10,1
6.0760000000000005,1940,11,1
4.134,1940,12,1
2.7350000000000003,1941,1,1
3.67,1941,2,1
5.212999999999999,1941,3,1
8.575,1941,4,1
11.493,1941,5,1
13.63,1941,6,1
14.694,1941,7,1
14.028,1941,8,1
11.815999999999999,1941,9,1
9.71,1941,10,1
5.9529999999999985,1941,11,1
3.707,1941,12,1
3.103,1942,1,1
2.857,1942,2,1
5.308,1942,3,1
8.415999999999999,1942,4,1
11.338,1942,5,1
13.578,1942,6,1
14.242,1942,7,1
13.786,1942,8,1
12.145999999999999,1942,9,1
9.627,1942,10,1
6.3950000000000005,1942,11,1
3.945,1942,12,1
2.396,1943,1,1
3.513,1943,2,1
5.138,1943,3,1
8.638,1943,4,1
11.485,1943,5,1
13.161,1943,6,1
14.46,1943,7,1
13.774,1943,8,1
12.095999999999998,1943,9,1
9.907,1943,10,1
6.26,1943,11,1
4.2330000000000005,1943,12,1
3.504,1944,1,1
3.591,1944,2,1
5.5310000000000015,1944,3,1
8.434,1944,4,1
11.334,1944,5,1
13.478,1944,6,1
14.468,1944,7,1
14.017,1944,8,1
12.45,1944,9,1
9.808,1944,10,1
6.091,1944,11,1
3.4339999999999997,1944,12,1
2.525,1945,1,1
2.6460000000000004,1945,2,1
5.184,1945,3,1
8.681000000000001,1945,4,1
11.097,1945,5,1
13.328,1945,6,1
14.213,1945,7,1
14.313,1945,8,1
12.225,1945,9,1
9.575,1945,10,1
6.073,1945,11,1
3.158,1945,12,1
2.979,1946,1,1
3.4610000000000003,1946,2,1
5.2360000000000015,1946,3,1
8.837,1946,4,1
11.355,1946,5,1
13.298,1946,6,1
14.409,1946,7,1
13.834,1946,8,1
12.064,1946,9,1
9.281,1946,10,1
6.235,1946,11,1
3.134,1946,12,1
2.597,1947,1,1
3.277,1947,2,1
5.801,1947,3,1
8.686,1947,4,1
11.329,1947,5,1
13.459,1947,6,1
14.349,1947,7,1
13.827,1947,8,1
12.165999999999999,1947,9,1
10.011,1947,10,1
6.407,1947,11,1
3.656,1947,12,1
3.366,1948,1,1
3.22,1948,2,1
4.9190000000000005,1948,3,1
8.498999999999999,1948,4,1
11.537,1948,5,1
13.664,1948,6,1
14.445,1948,7,1
13.896,1948,8,1
12.155,1948,9,1
9.584,1948,10,1
6.1850000000000005,1948,11,1
3.491,1948,12,1
3.2190000000000003,1949,1,1
2.759,1949,2,1
5.077,1949,3,1
8.344,1949,4,1
11.309,1949,5,1
13.222999999999999,1949,6,1
14.199000000000002,1949,7,1
13.826,1949,8,1
11.957,1949,9,1
9.531,1949,10,1
6.148,1949,11,1
3.449,1949,12,1
2.008,1950,1,1
2.721,1950,2,1
5.247000000000001,1950,3,1
8.123,1950,4,1
11.297,1950,5,1
13.382,1950,6,1
14.14,1950,7,1
13.46,1950,8,1
11.952,1950,9,1
9.152999999999999,1950,10,1
5.372000000000001,1950,11,1
3.528,1950,12,1
2.138,1951,1,1
2.332,1951,2,1
5.091,1951,3,1
8.366999999999999,1951,4,1
11.437999999999999,1951,5,1
13.25,1951,6,1
14.324000000000002,1951,7,1
14.021,1951,8,1
12.324000000000002,1951,9,1
9.67,1951,10,1
6.2250000000000005,1951,11,1
4.327999999999999,1951,12,1
3.049,1952,1,1
3.3960000000000004,1952,2,1
4.9670000000000005,1952,3,1
8.461,1952,4,1
11.352,1952,5,1
13.442,1952,6,1
14.549,1952,7,1
13.964,1952,8,1
12.238,1952,9,1
9.157,1952,10,1
5.425,1952,11,1
3.659,1952,12,1
2.964,1953,1,1
3.629,1953,2,1
5.7120000000000015,1953,3,1
8.892000000000003,1953,4,1
11.514,1953,5,1
13.612,1953,6,1
